1000,PRIOR11 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
1001,PRIOR11 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR12,,,,,,
1002,PRIOR12 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
1003,PRIOR12 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
1004,PRIOR12 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
1005,PRIOR12 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
1006,PRIOR12 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1007,PRIOR12 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
1008,PRIOR12 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
1009,PRIOR12 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1010,PRIOR12 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
1011,PRIOR12 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
1012,PRIOR12 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
1013,PRIOR12 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
1014,PRIOR12 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
1015,PRIOR12 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
1016,PRIOR12 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
1017,PRIOR12 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
1018,PRIOR12 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
1019,PRIOR12 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
1020,PRIOR12 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
1021,PRIOR12 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
1022,PRIOR12 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
1023,PRIOR12 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR13,,,,,,
1024,PRIOR13 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
1025,PRIOR13 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
1026,PRIOR13 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
1027,PRIOR13 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
1028,PRIOR13 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1029,PRIOR13 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
1030,PRIOR13 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
1031,PRIOR13 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1032,PRIOR13 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
1033,PRIOR13 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
1034,PRIOR13 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
1035,PRIOR13 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
1036,PRIOR13 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
1037,PRIOR13 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
1038,PRIOR13 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
1039,PRIOR13 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
1040,PRIOR13 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
1041,PRIOR13 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
1042,PRIOR13 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
1043,PRIOR13 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
1044,PRIOR13 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
1045,PRIOR13 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR14,,,,,,
1046,PRIOR14 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
1047,PRIOR14 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
1048,PRIOR14 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
1049,PRIOR14 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
1050,PRIOR14 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1051,PRIOR14 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
1052,PRIOR14 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
1053,PRIOR14 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1054,PRIOR14 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
1055,PRIOR14 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
1056,PRIOR14 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
1057,PRIOR14 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
1058,PRIOR14 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
1059,PRIOR14 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
1060,PRIOR14 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
1061,PRIOR14 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
1062,PRIOR14 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
1063,PRIOR14 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
1064,PRIOR14 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
1065,PRIOR14 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
1066,PRIOR14 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
1067,PRIOR14 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR15,,,,,,
1068,PRIOR15 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
1069,PRIOR15 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
1070,PRIOR15 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
1071,PRIOR15 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
1072,PRIOR15 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1073,PRIOR15 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
1074,PRIOR15 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
1075,PRIOR15 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
1076,PRIOR15 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
1077,PRIOR15 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
1078,PRIOR15 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
1079,PRIOR15 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
1080,PRIOR15 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
1081,PRIOR15 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
1082,PRIOR15 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
1083,PRIOR15 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
1084,PRIOR15 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
1085,PRIOR15 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
1086,PRIOR15 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
1087,PRIOR15 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
1088,PRIOR15 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
1089,PRIOR15 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
